,set,unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf
270,DS01,10.0,36.0,0.015022482,0.038793672,0.04843183,0.039176982,0.06258883,0.038417723,0.06380173,0.22574842,0.05714113,0.038532328,0.06448187,0.039008792,0.060801942,0.20805241
271,DS01,10.0,37.0,0.049259454,0.03267024,0.06408204,0.035275396,0.077576,0.04233564,0.100739725,0.1611767,0.06340236,0.042526774,0.10137913,0.03592064,0.07639755,0.11725833
272,DS01,10.0,38.0,0.06314703,0.03137284,0.06713516,0.03360144,0.08204706,0.042190824,0.11119247,0.13962057,0.065093674,0.04241821,0.11182558,0.034566868,0.08094098,0.09484744
273,DS01,10.0,39.0,0.021949084,0.05159919,0.03023042,0.052332446,0.0610098,0.04067526,0.063201964,0.19549204,0.05647642,0.04062888,0.06381652,0.052436735,0.059724677,0.21042635
274,DS01,10.0,40.0,0.051778987,0.02815141,0.06834466,0.029474312,0.080595925,0.03728722,0.10482116,0.16198504,0.06516259,0.037401408,0.10543204,0.030403966,0.07990127,0.11925989
275,DS01,10.0,41.0,0.036772702,0.025333403,0.06823713,0.026961686,0.077750355,0.031159183,0.08756498,0.18857165,0.064217836,0.03077744,0.08796333,0.02755534,0.07810324,0.16903171
276,DS01,10.0,42.0,0.08006492,0.028547283,0.0862877,0.03143347,0.10235337,0.03688328,0.12425819,0.08342093,0.06787324,0.036497373,0.12499302,0.033010285,0.10212641,0.062250722
277,DS01,10.0,43.0,0.043068554,0.027212108,0.07172207,0.02984859,0.081917875,0.034993973,0.093386404,0.1695225,0.06280221,0.03464594,0.09366554,0.03065523,0.08249174,0.14406736
278,DS01,10.0,44.0,0.041464467,0.03558605,0.06936308,0.04061581,0.08228404,0.046017345,0.081322335,0.15777354,0.05431902,0.045805838,0.08125049,0.040819783,0.083323225,0.14005494
279,DS01,10.0,45.0,0.06483278,0.036745053,0.08474603,0.042737797,0.10154947,0.048730496,0.10258493,0.08735658,0.058449093,0.04853101,0.10254325,0.04455495,0.10253684,0.074101746
280,DS01,10.0,46.0,0.03361063,0.042460836,0.0564584,0.052637648,0.068479784,0.055091605,0.07234891,0.17370161,0.049188502,0.054853722,0.07231756,0.053395443,0.069379106,0.1460763
281,DS01,10.0,47.0,0.051206037,0.0507683,0.06592081,0.061857384,0.08668545,0.07327231,0.07301816,0.10985656,0.042249214,0.07355562,0.073045634,0.0625135,0.08735397,0.08869715
282,DS01,10.0,48.0,0.05401921,0.05108335,0.06817426,0.05959009,0.092688814,0.07458669,0.0742785,0.09848175,0.04241642,0.0743022,0.07432036,0.06077145,0.09322524,0.08206166
283,DS01,10.0,49.0,0.049828447,0.06288088,0.05154109,0.074807525,0.08804464,0.103759944,0.052731708,0.094996646,0.028686965,0.10323413,0.053175885,0.07612548,0.08765517,0.07253135
284,DS01,10.0,50.0,0.024468029,0.06533837,0.022667894,0.08192318,0.043959282,0.10879951,0.027552316,0.20216604,0.018539136,0.10922671,0.028006611,0.080851994,0.043672588,0.14282838
285,DS01,10.0,51.0,0.045635633,0.07791208,0.023655599,0.091026805,0.07386675,0.14172566,0.028931102,0.0992698,0.015874948,0.14082025,0.029281614,0.08723426,0.07366505,0.071100496
286,DS01,10.0,52.0,0.04190552,0.07940706,0.020720433,0.09635812,0.066113226,0.14441946,0.025664262,0.10971765,0.014057705,0.14402221,0.025880948,0.09134305,0.066158116,0.07423218
287,DS01,10.0,53.0,0.043604847,0.077673085,0.021778665,0.09285111,0.0707878,0.14373343,0.026890837,0.10532952,0.01467802,0.14337443,0.027140832,0.08881597,0.070736766,0.072604656
288,DS01,10.0,54.0,0.039711695,0.08012487,0.019536575,0.09667681,0.06278737,0.14428096,0.024179397,0.11955024,0.01331798,0.14468186,0.024315352,0.090075046,0.062943436,0.077818595
289,DS01,10.0,55.0,0.04184415,0.09141005,0.016721003,0.11543448,0.057775244,0.15248774,0.020179989,0.088937655,0.011485357,0.15186626,0.020252744,0.10228703,0.058295406,0.07102298
290,DS01,10.0,56.0,0.036838725,0.09557261,0.013476706,0.12723464,0.049479727,0.1564728,0.015643071,0.09016387,0.008990917,0.15679213,0.015571799,0.11097274,0.050277937,0.0725124
291,DS01,10.0,57.0,0.03705138,0.098953694,0.014866555,0.13034579,0.047330283,0.1538285,0.017225163,0.0871751,0.009821833,0.15194091,0.017268198,0.11463088,0.04799897,0.0715627
292,DS01,10.0,58.0,0.040855553,0.093265444,0.015060779,0.121879704,0.05561128,0.15598439,0.017798517,0.08352219,0.010554431,0.15506735,0.017790461,0.106389016,0.056362987,0.069857806
293,DS01,10.0,59.0,0.035685763,0.10186102,0.0151418,0.13759573,0.043935798,0.15246828,0.017429482,0.0863296,0.0094134,0.14969912,0.017528439,0.11930556,0.044590227,0.069015816
294,DS01,10.0,60.0,0.029606361,0.10990668,0.013103651,0.15312006,0.03481196,0.15374643,0.013472792,0.08383728,0.0071380786,0.15002449,0.013496793,0.13436031,0.03553979,0.067835465
295,DS01,10.0,61.0,0.028553352,0.110891506,0.012302941,0.15577553,0.03386759,0.15467393,0.012420314,0.08286943,0.0066878838,0.1514432,0.012411921,0.13664074,0.034597233,0.06686439
296,DS01,10.0,62.0,0.015990352,0.122979045,0.008663185,0.17644255,0.022109102,0.15355293,0.007724387,0.08507834,0.0043744636,0.14823961,0.00788095,0.16152646,0.022365525,0.06307304
297,DS01,10.0,63.0,0.011844895,0.12829429,0.006675592,0.18536513,0.016134068,0.15378372,0.006010696,0.08529836,0.0037192698,0.14676984,0.0062217745,0.17299059,0.016190367,0.06070167
298,DS01,10.0,64.0,0.0106460545,0.12923181,0.0059021586,0.18775532,0.014392796,0.15490882,0.0052881637,0.08559297,0.0035555107,0.146716,0.005495542,0.17648037,0.014362658,0.059671782
299,DS01,10.0,65.0,0.00915963,0.13282235,0.005361991,0.19064312,0.012076861,0.15427357,0.0049160216,0.08604195,0.003340719,0.14421208,0.0051153046,0.18136421,0.012011262,0.05866091
300,DS01,10.0,66.0,0.008870129,0.13283964,0.0051905885,0.19098535,0.011772787,0.15453434,0.004741241,0.08625138,0.0032256385,0.14440392,0.0049220533,0.18209177,0.011685472,0.05848563
301,DS01,10.0,67.0,0.0070044473,0.13521376,0.004324926,0.19456492,0.009125866,0.1544745,0.0040674065,0.0868432,0.0032800296,0.14307044,0.0041671684,0.18748458,0.008971707,0.057407185
302,DS01,10.0,68.0,0.0065561924,0.13702199,0.0043987934,0.1948079,0.0092279175,0.15383808,0.0040005404,0.08655551,0.0028427143,0.14205739,0.004057866,0.18826927,0.009083124,0.057282604
303,DS01,10.0,69.0,0.0067390464,0.1357426,0.0042302567,0.19476436,0.008858393,0.15479387,0.004021667,0.086255044,0.003186695,0.14255035,0.0040700734,0.18896313,0.008719206,0.057105344
304,DS01,10.0,70.0,0.0063051116,0.13982645,0.0041298764,0.194607,0.0084956195,0.15411706,0.0038330802,0.08603439,0.0032964812,0.13993472,0.0038373712,0.18970495,0.008392769,0.05748516
305,DS01,10.0,71.0,0.006303061,0.13704653,0.003923706,0.19472924,0.008155622,0.15551561,0.0038475266,0.08628043,0.0034518824,0.14128932,0.003848958,0.19027731,0.008067979,0.057262894
306,DS01,10.0,72.0,0.0064167953,0.13734224,0.0037931695,0.19307727,0.008427393,0.15650062,0.003700374,0.08687747,0.0041847774,0.14074783,0.0037221906,0.18879129,0.008364382,0.058054175
307,DS01,10.0,73.0,0.0061294455,0.13938254,0.0035097532,0.19402517,0.0077502765,0.15628275,0.0035318532,0.08720007,0.0041890326,0.1399238,0.0035544233,0.18957111,0.007696379,0.05725331
308,DS01,10.0,74.0,0.0058553955,0.13860874,0.0034427964,0.19552611,0.0070330193,0.15605395,0.0036126839,0.08697448,0.003746823,0.14071642,0.0036443593,0.19131443,0.006981359,0.056489438
309,DS02,11.0,1.0,0.0051797135,0.15093191,0.0016798624,0.14589033,0.00463241,0.09627078,0.002052533,0.176316,0.004668965,0.09359781,0.0020662087,0.15614966,0.0045527928,0.1560111
310,DS02,11.0,2.0,0.0010735083,0.15018807,0.0012367781,0.15134148,0.002471151,0.10029881,0.0014304542,0.16919816,0.0024618348,0.09533089,0.0014421336,0.16865677,0.00251793,0.15235199
311,DS02,11.0,3.0,0.0034431787,0.14121087,0.001853092,0.15207073,0.003957703,0.10836864,0.0019439681,0.16525511,0.0040079053,0.10616695,0.0019397753,0.16354541,0.0040554083,0.14218123
312,DS02,11.0,4.0,0.014096694,0.17849657,0.0013144289,0.13832802,0.0060833017,0.08217346,0.00199557,0.17728993,0.0061636805,0.077352785,0.002015822,0.149402,0.005923008,0.1593647
313,DS02,11.0,5.0,0.008483889,0.15498865,0.0021942197,0.14211786,0.005188509,0.08487739,0.0025233575,0.17746976,0.0052574854,0.080261454,0.002555319,0.15396799,0.005044968,0.17506915
314,DS02,11.0,6.0,0.001764554,0.14888673,0.0013697927,0.1506139,0.0027551614,0.10221127,0.0015199279,0.16971058,0.0027429615,0.0960968,0.0015335811,0.16705781,0.0027901926,0.15094677
315,DS02,11.0,7.0,0.008365756,0.14705463,0.0045257993,0.13708796,0.011976312,0.08684874,0.0060463813,0.17341016,0.011836961,0.0852689,0.0060963626,0.14132623,0.011807618,0.16834815
316,DS02,11.0,8.0,0.01700001,0.17224927,0.0032002844,0.12899469,0.010960366,0.07610092,0.004518968,0.18366873,0.011027593,0.07351037,0.0045661856,0.13426045,0.010772735,0.1691695
317,DS02,11.0,9.0,0.0029215226,0.14871407,0.00515917,0.13973813,0.01011699,0.084271185,0.0057163057,0.17572711,0.0099076275,0.08113528,0.005761255,0.14775546,0.009939681,0.1731362
318,DS02,11.0,10.0,0.014861553,0.1854777,0.0015465483,0.14156868,0.0067275437,0.08114676,0.0021079248,0.1708336,0.0065884064,0.076958336,0.0021438315,0.14998646,0.006527594,0.1535251
319,DS02,11.0,11.0,0.020905923,0.13368723,0.011138905,0.11602263,0.021234553,0.06923661,0.0133209005,0.17626913,0.020968433,0.06736467,0.0134397205,0.11918791,0.020779682,0.19644383
320,DS02,11.0,12.0,0.0045464123,0.16671471,0.0011527643,0.14135209,0.0029961728,0.09605727,0.0011158037,0.17703296,0.0028832098,0.07917874,0.001164716,0.16633223,0.0028721401,0.15660079
321,DS02,11.0,13.0,0.0051881326,0.14792061,0.0052643325,0.13539323,0.011285762,0.081027366,0.0060112723,0.1799636,0.011154796,0.07843449,0.00607095,0.14215642,0.011079857,0.1790493
322,DS02,11.0,14.0,0.013259737,0.16275708,0.0019425624,0.13592893,0.0072821327,0.08454029,0.0027847367,0.18372235,0.0073906453,0.08158451,0.0028201444,0.14272809,0.007101409,0.16615725
323,DS02,11.0,15.0,0.005169089,0.13721761,0.0061879833,0.13853662,0.01158974,0.093419544,0.0065467004,0.1739108,0.011369902,0.0909026,0.0065988563,0.14314689,0.011529267,0.16387436
324,DS02,11.0,16.0,0.024988195,0.10517656,0.01627073,0.07844052,0.04509019,0.04649181,0.03468194,0.18602088,0.042497307,0.046558704,0.03564058,0.07774982,0.043206178,0.21718666
325,DS02,11.0,17.0,0.026257634,0.1898154,0.0034826673,0.120855,0.014908347,0.06807072,0.0055202874,0.17993902,0.014910157,0.066308714,0.0055844127,0.12418876,0.01467208,0.1654867
326,DS02,11.0,18.0,0.01782964,0.17214596,0.002246595,0.12903643,0.011070086,0.07736816,0.0038815883,0.18321614,0.011252382,0.0756733,0.0039124396,0.1334303,0.01093413,0.16800295
327,DS02,11.0,19.0,0.0063406564,0.1215316,0.011899915,0.12068932,0.020549579,0.0791751,0.013386831,0.18374914,0.019809889,0.07718164,0.013637824,0.12403503,0.02009607,0.18791738
328,DS02,11.0,20.0,0.010181206,0.09038518,0.032432348,0.08586215,0.04516183,0.053210594,0.03703856,0.18471798,0.041436236,0.053207163,0.03805015,0.08606459,0.043174256,0.1990778
329,DS02,11.0,21.0,0.008950306,0.05949311,0.04066915,0.06105558,0.054971736,0.039703004,0.048963908,0.20975979,0.050991215,0.04002508,0.049906455,0.06041237,0.0527453,0.22235307
330,DS02,11.0,22.0,0.01748886,0.067636356,0.044058748,0.06941911,0.05729935,0.04799179,0.060914837,0.17877343,0.051341116,0.04877156,0.0620153,0.06888484,0.054886784,0.17051794
331,DS02,11.0,23.0,0.009931337,0.07645494,0.032487776,0.073267184,0.04644093,0.0498711,0.037358668,0.20644772,0.043240637,0.04974873,0.038260657,0.073415674,0.044642497,0.2184322
332,DS02,11.0,24.0,0.010679823,0.05729325,0.04094014,0.057485692,0.05600137,0.040299695,0.04969695,0.21205835,0.052064933,0.04071791,0.050677437,0.056915157,0.05381477,0.22135468
333,DS02,11.0,25.0,0.034889385,0.050581057,0.052193824,0.05718405,0.06748711,0.050979763,0.08585793,0.15815862,0.058806174,0.051625464,0.08661479,0.057002738,0.06510897,0.12351017
334,DS02,11.0,26.0,0.04459799,0.032029502,0.06274342,0.03358424,0.075992115,0.041165017,0.096959636,0.17297988,0.06295485,0.041355707,0.09746596,0.034195814,0.07482291,0.129153
335,DS02,11.0,27.0,0.046354942,0.024907202,0.06924282,0.025734538,0.07898321,0.032882288,0.10496347,0.17693716,0.06606111,0.03300341,0.10562605,0.026806036,0.078694016,0.12980372
336,DS02,11.0,28.0,0.0402784,0.036955453,0.05796426,0.04010194,0.07160887,0.044854283,0.09308174,0.17517574,0.061010942,0.045353957,0.0936079,0.040469546,0.07008395,0.12945312
337,DS02,11.0,29.0,0.04255901,0.025302134,0.06992555,0.027558917,0.07944087,0.03321399,0.09862908,0.17738375,0.06501458,0.033000253,0.09903518,0.028522927,0.0796408,0.14077304
338,DS02,11.0,30.0,0.030620042,0.026099764,0.06448641,0.028309515,0.07366316,0.03310703,0.08102524,0.20313433,0.061136775,0.032905757,0.08123313,0.028518364,0.074262336,0.18149815
339,DS02,11.0,31.0,0.062892884,0.03116132,0.08667929,0.03457061,0.100386016,0.038719315,0.10849716,0.1028938,0.06329545,0.038503945,0.10882915,0.035608225,0.10102469,0.08693818
340,DS02,11.0,32.0,0.037498582,0.046878505,0.053970188,0.054580327,0.070085034,0.0684166,0.06555535,0.16924495,0.04251755,0.06838983,0.06559023,0.05638112,0.070699774,0.13019203
341,DS02,11.0,33.0,0.05925402,0.042936295,0.07760212,0.050258167,0.09719063,0.05906757,0.08938467,0.09408968,0.051400427,0.058893517,0.08931019,0.051929206,0.098122664,0.08056091
342,DS02,11.0,34.0,0.037412852,0.057490632,0.042133026,0.06973925,0.062413685,0.08972678,0.05294267,0.16413747,0.032169234,0.09022731,0.053132944,0.07131027,0.062347084,0.114816636
343,DS02,11.0,35.0,0.053381503,0.05610282,0.060824033,0.066739574,0.090742126,0.08711728,0.065247275,0.09479891,0.036376353,0.086965635,0.06540984,0.06872454,0.09086569,0.0767044
344,DS02,11.0,36.0,0.024486793,0.07153395,0.013322275,0.09108389,0.03574496,0.1325043,0.020369431,0.2055295,0.013429016,0.13504894,0.020345265,0.08729255,0.035979617,0.11332953
345,DS02,11.0,37.0,0.0461564,0.076125704,0.023311134,0.09025778,0.07552949,0.14307252,0.028715622,0.0968973,0.015814204,0.14216371,0.029057272,0.08798357,0.075301774,0.06961361
346,DS02,11.0,38.0,0.045216147,0.08244948,0.019351602,0.098587,0.07013219,0.14948954,0.02390322,0.09153789,0.013527906,0.14902617,0.024053121,0.09221533,0.07033343,0.0701769
347,DS02,11.0,39.0,0.045370374,0.08798393,0.017277192,0.108883485,0.064675495,0.15347129,0.02132637,0.08175105,0.012798625,0.1532314,0.021401303,0.097304665,0.06515245,0.06937241
348,DS02,11.0,40.0,0.03653667,0.09676687,0.013279662,0.12925784,0.05003013,0.15674499,0.015405233,0.08418784,0.00915046,0.15695637,0.015359161,0.11419995,0.05075954,0.07136528
349,DS02,11.0,41.0,0.032605216,0.101023205,0.012780301,0.13815604,0.042163562,0.15495835,0.014434573,0.091472104,0.008059225,0.1545008,0.014376364,0.12058582,0.04293205,0.07195247
350,DS02,11.0,42.0,0.036294304,0.100700036,0.013911557,0.13696373,0.045842763,0.15546173,0.015960518,0.08142174,0.009286172,0.15431127,0.01592264,0.11829884,0.046642523,0.06898221
351,DS02,11.0,43.0,0.00940218,0.14049357,0.006152283,0.18939464,0.01375873,0.13795152,0.00791525,0.08944127,0.0046791397,0.13718297,0.007830361,0.17326239,0.014220147,0.068315536
352,DS02,11.0,44.0,0.01768492,0.118250325,0.009749845,0.17296277,0.025543904,0.15346989,0.008626649,0.08229049,0.0048897215,0.14999722,0.008764074,0.1564516,0.0258949,0.06542358
353,DS02,11.0,45.0,0.015262851,0.12428691,0.008169444,0.17810987,0.020965392,0.15461528,0.00723426,0.08440871,0.0042894604,0.14799836,0.007411489,0.16443206,0.02115429,0.061661605
354,DS02,11.0,46.0,0.010254765,0.13055572,0.005782996,0.18877251,0.013502733,0.15468538,0.005269908,0.086051695,0.0033548276,0.14585795,0.005477926,0.17781599,0.013497355,0.05912027
355,DS02,11.0,47.0,0.007921728,0.13356593,0.0046960986,0.19295153,0.010315673,0.1548642,0.004355025,0.08675336,0.0031980458,0.14413245,0.0045135403,0.18476793,0.010192293,0.057772152
356,DS02,11.0,48.0,0.0073772,0.13412118,0.0044540972,0.19401342,0.009614235,0.15482654,0.004176986,0.08660247,0.0030875877,0.14384656,0.004301131,0.18668725,0.009462595,0.05742871
357,DS02,11.0,49.0,0.006400396,0.13616188,0.0041339817,0.19496916,0.008593217,0.15497187,0.003903754,0.08661086,0.003111063,0.14212319,0.003921247,0.18950672,0.008471968,0.057120606
358,DS02,11.0,50.0,0.0062408424,0.13564174,0.0038344976,0.19493946,0.007958521,0.15588833,0.003797016,0.08676973,0.0036157945,0.14194876,0.0037873003,0.19040598,0.007865611,0.0573065
359,DS02,11.0,51.0,0.0063920706,0.13643527,0.003948759,0.19479045,0.008225329,0.15564038,0.0038960245,0.08612754,0.003411498,0.14159964,0.0039048637,0.19031185,0.008135956,0.057180464
360,DS02,14.0,1.0,0.005892041,0.13488056,0.0030340394,0.15231057,0.0060519823,0.11420258,0.002876946,0.16279282,0.006148412,0.11265739,0.0028588623,0.15568006,0.006167954,0.1344458
361,DS02,14.0,2.0,0.00541058,0.13524924,0.004456004,0.14350417,0.009116811,0.10563955,0.0046614264,0.16980088,0.008972548,0.10333634,0.0046750894,0.1492138,0.009121773,0.14684178
362,DS02,14.0,3.0,0.0028096598,0.12390252,0.0014089288,0.15869644,0.0031853137,0.1254275,0.001388433,0.16046926,0.0031851134,0.1241306,0.0013997653,0.16553487,0.003113773,0.12534782
363,DS02,14.0,4.0,0.004462874,0.13698147,0.00259029,0.15339658,0.005300607,0.11263676,0.0025911205,0.16410449,0.0052921986,0.111318745,0.0025844844,0.15773937,0.0053978465,0.13560313
364,DS02,14.0,5.0,0.0016007706,0.14667816,0.002037779,0.15275629,0.0037460935,0.09967016,0.0022166243,0.17521194,0.003680256,0.09802616,0.0022210109,0.15661564,0.003795101,0.1517439
365,DS02,14.0,6.0,0.006986052,0.13388325,0.0041790428,0.14506437,0.007994633,0.106697015,0.004131737,0.17022009,0.008036935,0.10408267,0.0041560098,0.14835082,0.008031802,0.14818554
366,DS02,14.0,7.0,0.0040299487,0.1381761,0.0025369371,0.153723,0.0048886347,0.11033132,0.0025237647,0.1661905,0.004841478,0.109077595,0.0025189426,0.15747309,0.004981695,0.13870698
367,DS02,14.0,8.0,0.005942431,0.13275923,0.0029366612,0.15336026,0.005936155,0.11679979,0.0027969358,0.16088928,0.0060425983,0.115484804,0.002776765,0.15667048,0.006059141,0.1315455
368,DS02,14.0,9.0,0.0053920965,0.13495372,0.0029227803,0.15319501,0.005801287,0.11337687,0.0028033962,0.16333221,0.00582889,0.11197548,0.0027898625,0.15573214,0.005884308,0.1360119
369,DS02,14.0,10.0,0.008495596,0.13153785,0.006838428,0.13323219,0.012516453,0.098171465,0.0072053876,0.17714605,0.012335374,0.095061734,0.007295852,0.13825767,0.012442755,0.15946317
370,DS02,14.0,11.0,0.0056225765,0.15304828,0.0025134569,0.13617872,0.010809345,0.09842728,0.003625692,0.1812242,0.010822611,0.09644992,0.0036314651,0.13996498,0.010774242,0.14690723
371,DS02,14.0,12.0,0.0025771486,0.14413819,0.004680964,0.14087555,0.008982418,0.0890347,0.0051201466,0.18117778,0.008529491,0.08630808,0.00519298,0.1454528,0.0088511165,0.1690786
372,DS02,14.0,13.0,0.010472517,0.09725761,0.023743868,0.09403958,0.034753248,0.06540294,0.025714777,0.19512752,0.0318284,0.06422864,0.026395358,0.095912956,0.03359309,0.2015295
373,DS02,14.0,14.0,0.013753921,0.099530764,0.02958736,0.09235472,0.040930673,0.058913246,0.032195482,0.17832567,0.037458625,0.058870047,0.033126514,0.09298669,0.039228015,0.19273823
374,DS02,14.0,15.0,0.012801603,0.09498152,0.026531473,0.0910702,0.03907708,0.06535133,0.030105125,0.18748544,0.03581194,0.06440072,0.030973194,0.09239381,0.037725333,0.19129129
375,DS02,14.0,16.0,0.0070985174,0.117483415,0.011408298,0.12472977,0.018469498,0.09293039,0.01201683,0.18034469,0.017486507,0.09102456,0.012182396,0.1286672,0.018167822,0.1679901
376,DS02,14.0,17.0,0.0043513435,0.13400517,0.009114292,0.13027194,0.015200023,0.082451195,0.009724528,0.18158513,0.014603555,0.07978331,0.009828336,0.13428791,0.015088102,0.17970514
377,DS02,14.0,18.0,0.01477174,0.08609305,0.034839142,0.08176341,0.04770089,0.054577306,0.039454304,0.18259495,0.042406425,0.055302992,0.04078096,0.08143354,0.045243632,0.19303775
378,DS02,14.0,19.0,0.012958313,0.12216096,0.015639534,0.11582516,0.023829209,0.08206202,0.016605787,0.17432554,0.023256034,0.0796747,0.01679068,0.11991128,0.023663696,0.17329723
379,DS02,14.0,20.0,0.014886523,0.07962085,0.038158342,0.07733458,0.051224954,0.05175278,0.044896502,0.18282388,0.045341343,0.052674316,0.046386383,0.07668493,0.048567273,0.18964729
380,DS02,14.0,21.0,0.01462145,0.09712879,0.031025717,0.09036389,0.042506557,0.057509735,0.033640206,0.17806493,0.038641427,0.057613812,0.03472125,0.09080064,0.040573277,0.19278829
381,DS02,14.0,22.0,0.0140257785,0.1039037,0.026033258,0.09781033,0.036522362,0.06574451,0.02822222,0.17814426,0.03388993,0.06491296,0.028955394,0.099332295,0.035378277,0.18712467
382,DS02,14.0,23.0,0.011819888,0.11020913,0.021908462,0.102947645,0.03167162,0.06859784,0.023371153,0.18175684,0.029822644,0.06732844,0.023793584,0.10519768,0.0309586,0.19061658
383,DS02,14.0,24.0,0.0100522535,0.077715896,0.03422334,0.07627211,0.04765556,0.050216235,0.038153645,0.19976619,0.042343143,0.050613254,0.039521944,0.075934485,0.045181625,0.2123503
384,DS02,14.0,25.0,0.025886724,0.058072492,0.04925144,0.06410191,0.0635192,0.05070602,0.075096026,0.16431858,0.05636002,0.051719785,0.0762852,0.06332409,0.060951464,0.14040707
385,DS02,14.0,26.0,0.01677611,0.057031684,0.04512642,0.060061432,0.05944501,0.046621766,0.05958436,0.19505359,0.051986262,0.04762534,0.06113324,0.058865212,0.056452025,0.18423748
386,DS02,14.0,27.0,0.01569168,0.10508146,0.026567075,0.09733792,0.03694886,0.06636807,0.028634677,0.17536286,0.034388617,0.06568971,0.029314026,0.0987944,0.035908192,0.18391241
387,DS02,14.0,28.0,0.027210822,0.051618923,0.049909186,0.056123517,0.06418206,0.05004703,0.07516453,0.17779444,0.05589989,0.05100295,0.07619324,0.05546566,0.06161899,0.14776872
388,DS02,14.0,29.0,0.024626406,0.061599404,0.04807804,0.06456666,0.062307604,0.050466314,0.06933606,0.16930965,0.054281883,0.051635247,0.07073592,0.06375883,0.05934004,0.14995787
389,DS02,14.0,30.0,0.019310478,0.07710889,0.040715713,0.07388435,0.053723868,0.053672228,0.051904116,0.178216,0.04739461,0.05418473,0.05312699,0.07360572,0.051341396,0.17181093
390,DS02,14.0,31.0,0.03057939,0.049101185,0.051181283,0.054319248,0.065665305,0.050111633,0.080523096,0.17331655,0.05737756,0.050906032,0.08133028,0.053904105,0.06327828,0.13840605
391,DS02,14.0,32.0,0.020646764,0.07153647,0.045387123,0.073020265,0.059008274,0.052124713,0.05909282,0.16566068,0.051540155,0.05355092,0.06090325,0.07200532,0.055970103,0.15955316
392,DS02,14.0,33.0,0.032360706,0.04719692,0.05327324,0.05001862,0.06778847,0.049217664,0.0797138,0.176672,0.05699629,0.04984395,0.08083733,0.049590874,0.065359436,0.14113072
393,DS02,14.0,34.0,0.028870188,0.04060087,0.05364775,0.04209286,0.06726096,0.044611573,0.0791566,0.19588064,0.057979073,0.045030966,0.08002245,0.041844707,0.06526512,0.15773627
394,DS02,14.0,35.0,0.02586177,0.053724356,0.049504697,0.05842559,0.06371799,0.049803976,0.07365175,0.17609392,0.05572573,0.050771438,0.07490413,0.057573836,0.0610597,0.1491812
395,DS02,14.0,36.0,0.034753308,0.044661842,0.05269403,0.04942825,0.06715457,0.05003652,0.08433302,0.1745187,0.058375195,0.050761044,0.08514261,0.0490802,0.06508893,0.13397177
396,DS02,14.0,37.0,0.029760946,0.051842332,0.05085352,0.056063805,0.06533372,0.050872147,0.07688773,0.1726549,0.056259148,0.051881768,0.078075774,0.055439867,0.06269807,0.14137635
397,DS02,14.0,38.0,0.052021902,0.038191523,0.060157884,0.040245548,0.07588577,0.049417682,0.097071365,0.15482578,0.06105922,0.049984664,0.09790063,0.04035594,0.0739592,0.10892289
398,DS02,14.0,39.0,0.045273848,0.03985678,0.060121235,0.042631105,0.07565763,0.048634194,0.092172734,0.15853949,0.060503896,0.048816312,0.09319328,0.0427116,0.07366643,0.11822154
399,DS02,14.0,40.0,0.04687154,0.032368198,0.06703163,0.0334712,0.08045589,0.040598884,0.09881936,0.16190106,0.063300855,0.040662903,0.099506795,0.0341393,0.07914863,0.121723756
400,DS02,14.0,41.0,0.06705442,0.030172156,0.074143335,0.031390417,0.08903535,0.03991354,0.11377802,0.12502678,0.06613729,0.03998231,0.11443424,0.032421105,0.08824623,0.08826478
401,DS02,14.0,42.0,0.054226547,0.027507965,0.072377205,0.027823376,0.08501165,0.036052156,0.106220864,0.15373604,0.06583147,0.03593185,0.10682184,0.028775191,0.08443021,0.11525366
402,DS02,14.0,43.0,0.063351445,0.040481057,0.0716486,0.04497359,0.089887545,0.04875415,0.10675721,0.10226364,0.06557726,0.04860507,0.1079776,0.04530133,0.087780066,0.07664142
403,DS02,14.0,44.0,0.05588525,0.02762643,0.07483649,0.027710978,0.08746745,0.03565223,0.107476346,0.14728919,0.065894045,0.035504196,0.10815721,0.028693365,0.08691032,0.11089645
404,DS02,14.0,45.0,0.07814445,0.03185807,0.08920852,0.03529437,0.10593944,0.040157698,0.118745506,0.072428875,0.06617737,0.03961394,0.11916977,0.03648776,0.10626458,0.06050972
405,DS02,14.0,46.0,0.056787934,0.036168586,0.08315719,0.041493386,0.09821006,0.046658184,0.096667275,0.105350375,0.057900358,0.04642853,0.096529186,0.04276862,0.09934463,0.092535645
406,DS02,14.0,47.0,0.06353419,0.036866713,0.087570325,0.04227521,0.103564985,0.0474501,0.1020411,0.085653245,0.058655072,0.04712338,0.10194663,0.043289833,0.10486219,0.07516708
407,DS02,14.0,48.0,0.057571623,0.040311284,0.08823453,0.04549349,0.10434606,0.051436014,0.09368691,0.08708893,0.055434488,0.051283114,0.09327139,0.04592292,0.10617114,0.079748094
408,DS02,14.0,49.0,0.054159276,0.055254277,0.06942302,0.06443377,0.09825346,0.08273229,0.06906321,0.083688766,0.038373064,0.08187773,0.06922887,0.06438034,0.09848234,0.07064963
409,DS02,14.0,50.0,0.052364767,0.057665035,0.06297492,0.06836378,0.09388306,0.089293584,0.062492367,0.08957102,0.03442241,0.0890928,0.062666,0.069411054,0.09400874,0.07379053
