,set,unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf
1223,DS05,7.0,35.0,0.07951657,0.029729726,0.171108,0.045086637,0.09078142,0.055135865,0.09133293,0.050130416,0.09849911,0.049348276,0.07826716,0.039429083,0.07566618,0.045968622
1224,DS05,7.0,36.0,0.081259236,0.044144113,0.11424437,0.035537675,0.10156226,0.054492407,0.09149582,0.05214688,0.10092958,0.060344875,0.09306978,0.041790597,0.086639814,0.04234258
1225,DS05,7.0,37.0,0.06439024,0.02938119,0.16393086,0.051506158,0.09378837,0.060044654,0.084550574,0.05689935,0.11414415,0.040412903,0.07912862,0.04545295,0.06448679,0.051883202
1226,DS05,7.0,38.0,0.062562615,0.029361162,0.15980111,0.04484114,0.09649166,0.055274308,0.09491879,0.05291517,0.11385197,0.048212156,0.076943554,0.041353337,0.0752569,0.048216127
1227,DS05,7.0,39.0,0.043778162,0.0268453,0.1917346,0.049094524,0.095256165,0.06463951,0.08037394,0.049058054,0.14229181,0.03795879,0.06782022,0.044264358,0.051730487,0.055154074
1228,DS05,7.0,40.0,0.061803762,0.03222072,0.16744912,0.056218512,0.09186973,0.06539652,0.079787016,0.059420828,0.103772655,0.045965243,0.07358341,0.04750166,0.0593107,0.055700123
1229,DS05,7.0,41.0,0.057228774,0.029091755,0.16991298,0.05313507,0.09238713,0.06377085,0.08319008,0.05784802,0.11902324,0.038748905,0.074866556,0.047811493,0.057909273,0.055075873
1230,DS05,7.0,42.0,0.028319033,0.024173517,0.1697603,0.04783532,0.10849115,0.07452367,0.0890247,0.04260039,0.15022467,0.028255662,0.07426788,0.046838332,0.054552123,0.061133258
1231,DS05,7.0,43.0,0.029152665,0.036700383,0.17518671,0.053432524,0.1052886,0.07673609,0.08463607,0.048950166,0.14668816,0.02505326,0.058615793,0.05211404,0.04170436,0.06574117
1232,DS05,7.0,44.0,0.027884845,0.03033351,0.16094233,0.04589859,0.12513934,0.07470775,0.084739484,0.038777456,0.15753038,0.018977012,0.07682132,0.04669282,0.048199728,0.06335543
1233,DS05,7.0,45.0,0.026601909,0.026848858,0.15166388,0.046256606,0.13355678,0.073273204,0.09369522,0.034865174,0.1569291,0.018641591,0.07829806,0.04562224,0.052224394,0.061522968
1234,DS05,7.0,46.0,0.030743167,0.01623869,0.14275113,0.032812465,0.15449183,0.06060849,0.11199461,0.020748483,0.16927393,0.014012856,0.094450325,0.031204388,0.067454815,0.053214844
1235,DS05,7.0,47.0,0.048022114,0.013747796,0.16590701,0.02250761,0.16585135,0.043263957,0.090809196,0.012424959,0.17609385,0.0077878223,0.12920088,0.021284923,0.06441944,0.038679093
1236,DS05,7.0,48.0,0.064997934,0.0083416095,0.18848877,0.013492495,0.16884406,0.024422077,0.08389312,0.0065842816,0.17654611,0.0045482875,0.16123483,0.012752154,0.06409162,0.021762658
1237,DS05,7.0,49.0,0.05551767,0.009875726,0.1807311,0.016316224,0.17060508,0.032930445,0.0842827,0.007939372,0.17959101,0.0055410727,0.1483494,0.015190929,0.06337233,0.029756924
1238,DS05,7.0,50.0,0.053991497,0.009565898,0.17893177,0.015540404,0.17313416,0.031791996,0.088495344,0.006729942,0.18174471,0.0056228405,0.1469148,0.014517544,0.06431051,0.028708572
1239,DS05,7.0,51.0,0.07300863,0.0048997067,0.19626594,0.007987285,0.17241244,0.015305054,0.08481675,0.002925845,0.1784904,0.0026193438,0.17528115,0.0073542697,0.06474322,0.013889966
1240,DS05,7.0,52.0,0.06957189,0.0060614445,0.19900338,0.009118584,0.17196338,0.017377177,0.082277976,0.003617346,0.17903711,0.0033445414,0.17139228,0.00838838,0.06344899,0.0153975235
1241,DS05,7.0,53.0,0.08047953,0.0031939833,0.20128815,0.0055607627,0.17142245,0.010250311,0.0867398,0.0019636855,0.17632084,0.001979459,0.1823981,0.0050467723,0.06415846,0.009197693
1242,DS05,7.0,54.0,0.1020658,0.0020442687,0.20871788,0.003341758,0.16268161,0.004326457,0.08140083,0.0011479545,0.16613558,0.0013929424,0.19615413,0.003184172,0.06384538,0.0035612374
1243,DS05,7.0,55.0,0.10382297,0.0017506857,0.20633484,0.0029692273,0.1628531,0.0036368344,0.083314724,0.0010029904,0.16478816,0.001181757,0.19805036,0.0028650742,0.06439133,0.0030379265
1244,DS05,7.0,56.0,0.12064175,0.0011542382,0.2080347,0.0017076969,0.15592556,0.0016652789,0.08153328,0.00060467795,0.15657458,0.0008566262,0.20454141,0.0017049382,0.06382282,0.0012324542
1245,DS05,7.0,57.0,0.1228394,0.001002239,0.20453727,0.0014481161,0.15518221,0.0012923866,0.08307364,0.00065364596,0.15387267,0.0007602878,0.20734192,0.0014662095,0.0655527,0.0009773016
1246,DS05,7.0,58.0,0.13572225,0.0007501722,0.20546824,0.0010147018,0.14941941,0.00085089606,0.08123448,0.00044064687,0.14829378,0.0006117685,0.21008033,0.0010196756,0.06450752,0.00058615295
1247,DS05,7.0,59.0,0.13894571,0.0007090598,0.20590876,0.0009537083,0.147934,0.0007970948,0.08052162,0.0003978125,0.14716351,0.00055307755,0.21061702,0.00094882096,0.06400369,0.00054611097
1248,DS05,7.0,60.0,0.14255847,0.0006639471,0.20545703,0.00089450076,0.14634511,0.0007228817,0.08017618,0.00044186992,0.14525376,0.0005869073,0.21150644,0.00086771586,0.064016014,0.0005091795
1249,DS05,7.0,61.0,0.14386226,0.00062226364,0.20584515,0.0008368073,0.14615414,0.0006790502,0.08004338,0.00039240497,0.14496352,0.00051326066,0.21150866,0.00081424793,0.06329323,0.00047162842
1250,DS05,7.0,62.0,0.14802586,0.0005784137,0.20651428,0.0008080496,0.1441971,0.00064558623,0.07918808,0.00044191102,0.14347236,0.00055013393,0.21168806,0.0007592941,0.0626571,0.00047377317
1251,DS05,7.0,63.0,0.14837208,0.00061092316,0.20695886,0.000832142,0.14381078,0.0006732261,0.07857036,0.0004933871,0.14343637,0.0006311123,0.2116531,0.0007795114,0.06267123,0.0005068949
1252,DS05,7.0,64.0,0.14790307,0.00072525995,0.2076095,0.0008494233,0.14405505,0.0007119407,0.078196794,0.0005612942,0.14372236,0.00085491466,0.21094368,0.0008044191,0.06250439,0.00055787194
1253,DS05,7.0,65.0,0.14850117,0.00067642145,0.20845862,0.00084969203,0.14377297,0.0007349342,0.07750549,0.00056916045,0.14362319,0.0007593947,0.21097417,0.00080142723,0.062209416,0.0005639526
1254,DS05,7.0,66.0,0.14796898,0.00074861886,0.20937757,0.0008691044,0.14409292,0.0007719461,0.07677805,0.0006023725,0.14399256,0.0008760464,0.210528,0.0008273161,0.06196659,0.0005999536
1255,DS05,7.0,67.0,0.14670098,0.00091656914,0.20974442,0.00093137054,0.14450322,0.00084107503,0.07670823,0.00064522895,0.1445592,0.0011621783,0.20974319,0.00089552277,0.062011592,0.00063724385
1256,DS05,7.0,68.0,0.1463049,0.0009013315,0.2106871,0.0009979658,0.14470002,0.00089574046,0.07606401,0.00063581445,0.14495958,0.0010464558,0.20956908,0.0009647824,0.06163071,0.0006424911
1257,DS05,7.0,69.0,0.14571208,0.0009861403,0.21107312,0.0010432939,0.144868,0.000929692,0.07556859,0.0006513363,0.14526448,0.0011727023,0.20942032,0.0010118294,0.061641295,0.0006571035
1258,DS05,7.0,70.0,0.14482088,0.0011377316,0.2116712,0.0011051941,0.14516714,0.0009852593,0.07492611,0.0006736606,0.14573629,0.0014243622,0.20899473,0.0010776082,0.061593097,0.0006867104
1259,DS05,7.0,71.0,0.14470316,0.0012352904,0.2121413,0.0011529973,0.14515166,0.0010128501,0.07426323,0.00070635043,0.14583884,0.0015669749,0.20886911,0.001129965,0.061520826,0.00070743804
1260,DS05,7.0,72.0,0.14460965,0.0012419637,0.21234845,0.0011700831,0.14516945,0.0010135825,0.07405247,0.0007080973,0.14595735,0.0015673669,0.20885848,0.0011473643,0.061456192,0.000699497
1261,DS05,7.0,73.0,0.14437973,0.0013352607,0.21280462,0.0011968218,0.14519288,0.001040595,0.07341929,0.00076804106,0.14612576,0.0017323678,0.20866978,0.0011761616,0.061414897,0.0007437987
1262,DS05,7.0,74.0,0.1447043,0.0013230168,0.21334225,0.0011976294,0.14504424,0.0010295596,0.07256406,0.0007345958,0.14609957,0.00169404,0.20908877,0.001178328,0.06128464,0.0007150023
1263,DS05,7.0,75.0,0.14497884,0.0013468306,0.21380697,0.0012027161,0.14496411,0.0010351951,0.071811765,0.00073943293,0.14610142,0.0017256818,0.20931351,0.001183315,0.061069872,0.0007203342
1264,DS05,7.0,76.0,0.14501841,0.0015533263,0.21422608,0.0012203935,0.14477865,0.0010543101,0.07052425,0.0008179733,0.14612572,0.002111248,0.20946154,0.0012018661,0.06113531,0.00077091623
1265,DS05,7.0,77.0,0.14514145,0.0016006199,0.21453872,0.0012401635,0.14473875,0.0010732327,0.06984512,0.00088115234,0.14596476,0.0021634975,0.20959164,0.0012248756,0.061182234,0.0008137718
1266,DS05,8.0,1.0,0.110965416,0.07013811,0.09807698,0.0397125,0.074554645,0.050721943,0.0936105,0.041300114,0.073895365,0.05749747,0.100816205,0.03413884,0.104500346,0.05007155
1267,DS05,8.0,2.0,0.18394998,0.036098596,0.12168936,0.013353195,0.07325995,0.022778325,0.123271875,0.024336813,0.0696384,0.022581799,0.14972885,0.009971641,0.13363622,0.015704999
1268,DS05,8.0,3.0,0.14283866,0.070561886,0.107242055,0.035211727,0.074583955,0.045481913,0.08894289,0.0388869,0.075532585,0.050104357,0.104992695,0.030257512,0.09137555,0.043987323
1269,DS05,8.0,4.0,0.07523406,0.07955417,0.09064103,0.05251942,0.07449326,0.06443128,0.0875907,0.04876094,0.07477159,0.07016528,0.08403648,0.05355307,0.08223341,0.06201532
1270,DS05,8.0,5.0,0.099636905,0.08088692,0.099072956,0.04581364,0.07470336,0.05340674,0.09609261,0.039483063,0.07523502,0.059591882,0.09368683,0.046366602,0.085739024,0.05028444
1271,DS05,8.0,6.0,0.13156445,0.051524546,0.11123936,0.030624518,0.09094992,0.036940187,0.09589845,0.038049236,0.09049073,0.043172948,0.11400599,0.030209003,0.09616512,0.039165523
1272,DS05,8.0,7.0,0.085430525,0.067641705,0.096010335,0.04358323,0.08190118,0.056879956,0.090107076,0.047477152,0.08231511,0.064283706,0.09270263,0.048164483,0.088626154,0.05487676
1273,DS05,8.0,8.0,0.08544197,0.074761935,0.10112693,0.04328668,0.0828522,0.053541694,0.099353805,0.037639834,0.08271063,0.060849663,0.09615869,0.046613727,0.08940181,0.04626044
1274,DS05,8.0,9.0,0.10284551,0.075398125,0.09546361,0.045901984,0.07466439,0.055822957,0.08963548,0.04541577,0.07511223,0.06228036,0.090075344,0.046432547,0.08470928,0.05624241
1275,DS05,8.0,10.0,0.118066,0.07025204,0.098158866,0.03777549,0.0804572,0.0469149,0.09170434,0.04019351,0.08072858,0.058674697,0.09852639,0.032327842,0.09778284,0.048437297
1276,DS05,8.0,11.0,0.11066539,0.06495867,0.10790263,0.038812857,0.08345942,0.04661077,0.09851449,0.036660977,0.083216526,0.052572895,0.10462252,0.040599894,0.087506175,0.043896783
1277,DS05,8.0,12.0,0.09222848,0.06545247,0.1052917,0.03988481,0.088795364,0.046561975,0.10238225,0.037460208,0.08863766,0.05312369,0.102642715,0.041892517,0.09068305,0.044963114
1278,DS05,8.0,13.0,0.10171252,0.07074144,0.09760768,0.04354849,0.07893062,0.051870566,0.09199005,0.044591818,0.07935955,0.05907899,0.09434498,0.04247173,0.08975222,0.053999353
1279,DS05,8.0,14.0,0.15344822,0.061465237,0.098630115,0.038182624,0.07166623,0.04476973,0.09935114,0.040733162,0.071935825,0.050604835,0.10532062,0.04393447,0.07779638,0.042161413
1280,DS05,8.0,15.0,0.0880869,0.06958473,0.10115043,0.042769574,0.0861911,0.049919557,0.09952882,0.03921728,0.085981384,0.05690601,0.0987882,0.04445153,0.08911753,0.048306953
1281,DS05,8.0,16.0,0.08503935,0.078038484,0.09697337,0.045661546,0.076707676,0.057595108,0.09545118,0.041385166,0.07783747,0.06638071,0.09103762,0.04674767,0.08697634,0.054168306
1282,DS05,8.0,17.0,0.15580328,0.05696942,0.10858988,0.030574717,0.077077486,0.039018903,0.10432712,0.035093874,0.07757633,0.04553391,0.11205672,0.037146524,0.08386313,0.036368713
1283,DS05,8.0,18.0,0.08067812,0.08773955,0.09810309,0.04442075,0.07691907,0.05781041,0.10070657,0.035177976,0.07647269,0.066298924,0.09240963,0.047910295,0.09273685,0.042616062
1284,DS05,8.0,19.0,0.0937645,0.065639295,0.105704375,0.037670385,0.08993697,0.0457954,0.103255786,0.036511455,0.08955936,0.052648492,0.1034357,0.040740613,0.09229434,0.043043327
1285,DS05,8.0,20.0,0.09002956,0.0832586,0.101739086,0.04368064,0.08068476,0.049532097,0.10311944,0.034492467,0.080102704,0.056456197,0.09638815,0.04605839,0.0946048,0.039853107
1286,DS05,8.0,21.0,0.0794224,0.07910485,0.09886761,0.042409625,0.08443102,0.05658251,0.10241651,0.03709562,0.08415462,0.06516344,0.08999981,0.04696943,0.089107566,0.044274982
1287,DS05,8.0,22.0,0.08486306,0.072883226,0.10259586,0.0396595,0.08733285,0.052104704,0.103447616,0.037060797,0.08694721,0.060406886,0.094816595,0.04454327,0.09236709,0.04097133
1288,DS05,8.0,23.0,0.07895117,0.08314811,0.09918494,0.041934356,0.081308305,0.05743286,0.10539706,0.035464738,0.08072427,0.06595952,0.090352826,0.04660726,0.09491599,0.038618594
1289,DS05,8.0,24.0,0.07920839,0.08013687,0.09700501,0.047898147,0.07957142,0.056743722,0.099249065,0.03778501,0.07921177,0.06454287,0.0926875,0.049806353,0.090036154,0.04611771
1290,DS05,8.0,25.0,0.090201676,0.06739867,0.10522676,0.037836064,0.09035773,0.047205456,0.10470936,0.03689701,0.08994632,0.054231375,0.099501066,0.04124054,0.0926729,0.04257508
1291,DS05,8.0,26.0,0.08337791,0.05856638,0.10030113,0.034188516,0.09508907,0.05263856,0.11304446,0.041506886,0.09349352,0.057956804,0.09276886,0.039884392,0.09976798,0.037415523
1292,DS05,8.0,27.0,0.08583753,0.06596325,0.10420124,0.036861792,0.09165237,0.051002942,0.10654866,0.03912012,0.09129445,0.059820507,0.094243474,0.04138437,0.09399717,0.038072117
1293,DS05,8.0,28.0,0.08347077,0.067108676,0.10136481,0.03745687,0.090420626,0.054915212,0.10544602,0.040322717,0.08969376,0.06256704,0.0916936,0.043650053,0.09389815,0.037991695
1294,DS05,8.0,29.0,0.075003855,0.080792174,0.09425391,0.04726945,0.07980008,0.059548147,0.099367656,0.03886638,0.07910065,0.0668644,0.090291746,0.051649563,0.092619404,0.0445726
1295,DS05,8.0,30.0,0.08383772,0.068351634,0.101276204,0.03776628,0.08995684,0.054884467,0.104834825,0.04008033,0.08926131,0.062481645,0.091631904,0.04403905,0.09313206,0.038465735
1296,DS05,8.0,31.0,0.09847897,0.05794652,0.11181196,0.03401688,0.092338204,0.044273194,0.10246135,0.03789933,0.09220043,0.051576316,0.104572564,0.036160816,0.09387521,0.042388253
1297,DS05,8.0,32.0,0.1005006,0.07539449,0.10836656,0.036165975,0.08519167,0.046515997,0.110931225,0.03166374,0.08464637,0.052620854,0.09874954,0.03952618,0.09766325,0.03206354
1298,DS05,8.0,33.0,0.09880202,0.06418292,0.10743107,0.036796127,0.08724017,0.046632543,0.09920334,0.03782189,0.08703481,0.054332107,0.104543425,0.039300453,0.09188639,0.044792734
1299,DS05,8.0,34.0,0.0797234,0.051633384,0.09787357,0.031884458,0.09552414,0.055346005,0.11433549,0.04590075,0.09310872,0.060565617,0.091710016,0.03885859,0.10408205,0.039453812
1300,DS05,8.0,35.0,0.08303848,0.07378722,0.10318777,0.03813468,0.0895766,0.050443612,0.1058507,0.036080137,0.089224875,0.06002749,0.09476079,0.042361677,0.09191494,0.041611042
1301,DS05,8.0,36.0,0.08345549,0.06119342,0.10345995,0.035171278,0.09657184,0.049149524,0.106037006,0.04004769,0.09515113,0.05787217,0.09689226,0.03935629,0.0941502,0.041491777
1302,DS05,8.0,37.0,0.080318026,0.038141675,0.11704249,0.03898687,0.098436214,0.048969224,0.107874274,0.049630344,0.09725637,0.049549345,0.09313264,0.037582513,0.10145827,0.041621745
1303,DS05,8.0,38.0,0.06873443,0.052431952,0.10168425,0.041294012,0.088382676,0.057016,0.11916495,0.0485529,0.087405145,0.05995854,0.08301822,0.04340177,0.10885954,0.040095612
1304,DS05,8.0,39.0,0.08621283,0.054749377,0.10559116,0.044697303,0.073128,0.051809564,0.11655045,0.04208981,0.072794706,0.0516714,0.100878425,0.040306702,0.122037,0.037483267
1305,DS05,8.0,40.0,0.063148595,0.030095156,0.15840022,0.05445891,0.08949516,0.060534008,0.083106205,0.05942006,0.11029896,0.041821007,0.07879567,0.049708467,0.06786821,0.052849375
1306,DS05,8.0,41.0,0.07214905,0.03606003,0.12730588,0.046432126,0.094580226,0.055167135,0.09744718,0.056284603,0.09874645,0.050031345,0.08451323,0.046337843,0.088742204,0.046202682
1307,DS05,8.0,42.0,0.066557206,0.03271351,0.14384507,0.06147705,0.08566348,0.06452639,0.0836195,0.06641612,0.08956689,0.046809502,0.0808512,0.05465313,0.06769373,0.05560721
1308,DS05,8.0,43.0,0.09151268,0.031165734,0.1239234,0.05338573,0.085879296,0.05362656,0.0947031,0.058710113,0.0854953,0.046657726,0.0947629,0.045725353,0.087277845,0.047174256
1309,DS05,8.0,44.0,0.062531404,0.035927318,0.11589985,0.050806463,0.08666384,0.054333325,0.11287481,0.058662523,0.0903854,0.051866878,0.074738085,0.048744615,0.10810459,0.048460897
1310,DS05,8.0,45.0,0.055075057,0.035983726,0.1646523,0.05677787,0.08758733,0.066706136,0.081460804,0.059979413,0.10675608,0.037630346,0.07433412,0.051136497,0.06177113,0.060149204
1311,DS05,8.0,46.0,0.0551865,0.03355689,0.16315131,0.066919886,0.08050024,0.06913042,0.07246409,0.06625471,0.101691194,0.039428834,0.074724935,0.05730691,0.05534054,0.06434355
1312,DS05,8.0,47.0,0.054679234,0.03137743,0.17159475,0.0537012,0.091767825,0.06556556,0.07896335,0.05821866,0.11861734,0.040634945,0.072613224,0.049319413,0.05419673,0.058750346
1313,DS05,8.0,48.0,0.040626854,0.03624352,0.17201361,0.06581777,0.081573896,0.074575216,0.0731288,0.0642614,0.111297995,0.034522336,0.06826916,0.058740698,0.050415672,0.068513066
1314,DS05,8.0,49.0,0.046780568,0.03361759,0.17687933,0.0701062,0.07663932,0.071648456,0.073574476,0.06831858,0.096728005,0.0339086,0.066721305,0.060992982,0.056691088,0.06739351
1315,DS05,8.0,50.0,0.024636742,0.022079207,0.15504996,0.045444794,0.11613926,0.07610571,0.08992614,0.04035571,0.15286615,0.02279639,0.08226976,0.046564385,0.061569843,0.064195946
1316,DS05,8.0,51.0,0.026909623,0.026279304,0.16975163,0.046314344,0.10992129,0.07178256,0.09326762,0.043467652,0.15484898,0.02285058,0.070603035,0.04572629,0.05710918,0.061167903
1317,DS05,8.0,52.0,0.025578111,0.02798566,0.16741498,0.050503246,0.11052407,0.079802565,0.080104545,0.045307443,0.15470554,0.021046117,0.06972902,0.050626397,0.047858458,0.06881385
1318,DS05,8.0,53.0,0.027509103,0.02214175,0.14410804,0.04095112,0.13637674,0.071227744,0.09134341,0.031434353,0.15958874,0.014199872,0.092638314,0.04092803,0.065102994,0.062449794
1319,DS05,8.0,54.0,0.028627394,0.020277426,0.14285076,0.040241815,0.14150436,0.066479795,0.09773848,0.027875077,0.16270907,0.012983921,0.09274216,0.038651533,0.068336375,0.05898182
1320,DS05,8.0,55.0,0.035976212,0.015804205,0.1460214,0.028595759,0.16530317,0.05572184,0.092690036,0.015521469,0.17802142,0.009223822,0.11188257,0.02756574,0.067409076,0.050263286
1321,DS05,8.0,56.0,0.045634445,0.012293443,0.16021076,0.02189081,0.17116746,0.04439171,0.08525114,0.010041563,0.18114233,0.005982354,0.13338602,0.020757882,0.0668004,0.041049678
1322,DS05,8.0,57.0,0.053332444,0.009892912,0.17388341,0.016992854,0.17191447,0.034022965,0.08386735,0.007170881,0.1816606,0.0049607377,0.1486181,0.015817963,0.06664545,0.031219848
1323,DS05,8.0,58.0,0.048461817,0.010934116,0.16579793,0.01982214,0.16706426,0.041587267,0.08976463,0.010276616,0.17967604,0.005454888,0.13678138,0.017901218,0.067922935,0.038554747
1324,DS05,8.0,59.0,0.06819346,0.0055657118,0.19367829,0.009431656,0.17276184,0.018365461,0.08159477,0.003377939,0.18008396,0.003198285,0.17330693,0.008685429,0.065182626,0.01657366
1325,DS05,8.0,60.0,0.083573885,0.0034854242,0.20289159,0.0061403397,0.16905433,0.009997556,0.08135498,0.0020415278,0.17504515,0.002191603,0.18628772,0.005737139,0.06343175,0.008767014
1326,DS05,8.0,61.0,0.078927465,0.003821293,0.200927,0.0063560084,0.17114931,0.01135239,0.08217541,0.0019951127,0.17747249,0.00242872,0.18351476,0.005866743,0.0639001,0.010113198
1327,DS05,8.0,62.0,0.10618139,0.0015569666,0.207593,0.002710989,0.1618674,0.0029853554,0.08217266,0.0008420261,0.16496037,0.001278013,0.19992809,0.0026256102,0.06293274,0.0023654022
1328,DS05,8.0,63.0,0.11083773,0.0014505453,0.20748562,0.0024059543,0.15982075,0.002539233,0.08177161,0.00075854256,0.16209905,0.0011573231,0.2018155,0.0023508435,0.063521974,0.001985343
1329,DS05,8.0,64.0,0.11739556,0.0012191454,0.2069262,0.0019565802,0.15715764,0.0019313785,0.0819842,0.0006502393,0.15860145,0.000999631,0.20419209,0.001938505,0.063590206,0.0014571807
1330,DS05,8.0,65.0,0.13002609,0.0008879749,0.20525955,0.0012328018,0.1522477,0.0011038065,0.08276105,0.00047800824,0.1517055,0.000832316,0.20782648,0.0012487482,0.06362195,0.0007680391
1331,DS05,8.0,66.0,0.13344614,0.00084490125,0.20436926,0.0011203233,0.15085071,0.0009883735,0.08313853,0.00045966808,0.14986229,0.00084839575,0.20865448,0.0011317619,0.06360229,0.00068287045
1332,DS05,8.0,67.0,0.13527857,0.00085601397,0.20364894,0.0010665187,0.14990582,0.00093391264,0.082994126,0.00045580562,0.14862493,0.0008779714,0.20961502,0.0010743814,0.064016946,0.0006510436
1333,DS05,8.0,68.0,0.14069875,0.0007276196,0.20429374,0.000942748,0.14781725,0.00079859915,0.08285503,0.00041349456,0.14658085,0.0006677446,0.20975667,0.0009375323,0.06296113,0.0005488537
1334,DS05,8.0,69.0,0.1407255,0.00097202585,0.20383762,0.0010349645,0.14771901,0.0009059762,0.082733534,0.00058170425,0.14593966,0.001269637,0.2091416,0.0010152302,0.06345499,0.0006685509
1335,DS05,8.0,70.0,0.14363393,0.0009837429,0.20447446,0.0010099887,0.14627545,0.0008685352,0.08212521,0.00061335944,0.14495689,0.0013215058,0.20908557,0.0009804552,0.063012,0.00065891317
1336,DS05,8.0,71.0,0.1423396,0.0013320511,0.2052669,0.0011401805,0.14644673,0.0009912085,0.08144883,0.0008599477,0.14566383,0.0020445483,0.20744275,0.0011118609,0.0630916,0.0008199569
1337,DS05,8.0,72.0,0.14817764,0.0008142041,0.20543934,0.0008821365,0.14440322,0.0007441359,0.08186236,0.0005494168,0.14365092,0.0010192794,0.20915405,0.0008483498,0.061878163,0.0005767983
1338,DS05,8.0,73.0,0.14889437,0.0008003219,0.20582585,0.00086641236,0.14411564,0.0007461638,0.081760444,0.0005523616,0.143461,0.0009896389,0.20893374,0.0008320453,0.06163866,0.0005833458
1339,DS05,8.0,74.0,0.14295056,0.0015091236,0.20628594,0.0010789927,0.14574379,0.0009698002,0.08170342,0.00092068454,0.1456091,0.0024417925,0.20568761,0.0010725934,0.06316584,0.00086073537
1340,DS05,8.0,75.0,0.14863524,0.0009617275,0.20674834,0.0008890131,0.14401464,0.000813193,0.0816811,0.00065158325,0.14375085,0.0012998004,0.20754762,0.0008603612,0.06148532,0.000661214
1341,DS05,8.0,76.0,0.14206561,0.0016170389,0.20620887,0.0010837648,0.14594547,0.0010058586,0.082262605,0.0010286357,0.145837,0.0026910908,0.20474148,0.001081731,0.06348802,0.00094283244
1342,DS05,8.0,77.0,0.14604089,0.0012339219,0.2074,0.000980428,0.14484093,0.00092710316,0.08148687,0.00079739996,0.1447073,0.0018149656,0.2061123,0.0009612017,0.06192053,0.0007761566
1343,DS05,8.0,78.0,0.14539202,0.0013195061,0.20737366,0.0010052663,0.14506914,0.0009635603,0.08131215,0.0008273519,0.14498028,0.001979711,0.20599142,0.0009895285,0.061982047,0.000814394
1344,DS05,8.0,79.0,0.14450453,0.0014491292,0.20749643,0.0010591976,0.14531305,0.0010189876,0.08152472,0.0009122188,0.14531459,0.0022173133,0.20513299,0.0010475587,0.062125925,0.0008833534
1345,DS05,8.0,80.0,0.14525536,0.0014554077,0.20780094,0.0010761402,0.14503981,0.0010293,0.08125176,0.0008554414,0.14525029,0.002173398,0.20524354,0.0010617672,0.061656315,0.0008505392
1346,DS05,8.0,81.0,0.14342538,0.0014689689,0.20738664,0.0011496941,0.14544283,0.0010912592,0.08283857,0.0009469068,0.14558879,0.0021547093,0.20391797,0.0011391188,0.06253005,0.0009191421
1347,DS05,8.0,82.0,0.14354677,0.0015064394,0.2073788,0.0011548069,0.14540175,0.0011031363,0.082636245,0.00095501175,0.14557894,0.0022278146,0.20400886,0.0011448276,0.062425457,0.000931132
1348,DS05,8.0,83.0,0.14306355,0.001471765,0.20697305,0.0011897321,0.14525323,0.0011433129,0.08416702,0.0010305955,0.14546071,0.0020984586,0.20292093,0.0011835075,0.063050255,0.000993881
1349,DS05,9.0,1.0,0.08733256,0.09241994,0.098702565,0.04187871,0.07350991,0.0567231,0.10275307,0.032304965,0.07092197,0.06359143,0.094322704,0.04755783,0.09824159,0.03973965
1350,DS05,9.0,2.0,0.13596867,0.08583306,0.11739294,0.03408006,0.063207544,0.045580138,0.10163728,0.027360136,0.063416354,0.04862153,0.10748698,0.039616805,0.09296808,0.036830436
1351,DS05,9.0,3.0,0.095847316,0.09364441,0.09959435,0.044428196,0.06582517,0.05524639,0.10096594,0.035435382,0.06519091,0.06096395,0.09071841,0.050326284,0.096140526,0.045672763
1352,DS05,9.0,4.0,0.100226104,0.08657857,0.1098106,0.037143398,0.07299257,0.047885142,0.10941403,0.030055268,0.072149955,0.05310026,0.09929714,0.043110326,0.10270434,0.03553229
1353,DS05,9.0,5.0,0.07838361,0.06955339,0.09641628,0.03947401,0.0869611,0.04697916,0.10681439,0.042376205,0.08604747,0.05822537,0.089538306,0.0458264,0.11010439,0.04329992
1354,DS05,9.0,6.0,0.10458917,0.091965966,0.09686942,0.041617773,0.07205812,0.061033417,0.096520685,0.03308047,0.0712505,0.07057406,0.08844343,0.047043473,0.08287252,0.042081006
1355,DS05,9.0,7.0,0.1592277,0.08159539,0.12681147,0.024671137,0.06472098,0.038545143,0.10587484,0.020719444,0.06331293,0.040750865,0.12099344,0.029047603,0.0964303,0.027298769
1356,DS05,9.0,8.0,0.06472898,0.090877876,0.0909329,0.044653066,0.07429951,0.059271555,0.11241142,0.0344231,0.07085755,0.06655668,0.08681933,0.052927256,0.116864085,0.034376707
1357,DS05,9.0,9.0,0.11773091,0.041399676,0.12670264,0.032350168,0.09121202,0.045308564,0.10703147,0.042703036,0.09314778,0.046263296,0.09647434,0.035651818,0.08615754,0.03786674
1358,DS05,9.0,10.0,0.13011903,0.060108576,0.13173042,0.024123175,0.060180247,0.04220555,0.10702545,0.027799323,0.062040586,0.042423725,0.119888194,0.032346793,0.13198954,0.0280194
1359,DS05,9.0,11.0,0.1280678,0.054473165,0.13542408,0.025649926,0.060934205,0.040120736,0.10827229,0.027777735,0.06520754,0.04117946,0.11964578,0.03146204,0.13417208,0.027613161
